"PartNumber","PartDescription","PartDetails","UOM","UPC","PartType","Active","ABCCode","Weight","WeightUOM","Width","Height","Length","SizeUOM","PrimaryTracking","AlertNote","PictureUrl","Tracks-Lot Number","Tracks-Revision Level","Tracks-Expiration Date","Tracks-Serial Number","CF-Custom1","CF-Custom2","CF-Custom3","CF-Custom4"
"BA-00015","0 // 3x8 Header Pins",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00016","Header Pins // 1x24 Header Pins, R/A",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Sullins // PTC24SBCN",,,
"BA-00004","Cut XA-00027 // 2x4 Pin Header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00005","Cut XA-00027 // 6x2 Pin Header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00002","Cut XB-00001 // 3x1 Pin Jumper",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00003","Cut XA-00027 // 5x2 Ribbon Header",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"AS-00002","Software Disk // TCGSync NT Synchronization Software",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00001","Cut XB-00001 // 2x1 Pin Jumper","Non-ROHS compliant","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"AP-00194","NTD24-POE Amber Wht",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"AS-00001","Software Disk // TCRSYNC-NTP Time Server software",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // TCRSYNC-N",,,
"BA-00046","2x10 smt socket 2 mm SMD",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Hirose // A3-20DA-2SV(71)",,,
"BA-00045","Cut XA-10101 // 2x9 2mm SMT pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"BA-00044","Cut XA-10101 // 2x4 2mm SMT pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"BA-00050","Cut XA-00027 // 2x20 0.100' pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"BA-00048","Cut BA-00016 // 1x15 Header Pins, R/A",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"BC-00006.10A","SOC8 to DIP 8 adapter",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Astroid Tech, Inc. // SOC8 V1.",,,
"BA-00026","Cut XB-00001 // 4x1 Pin Header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00023","Custom // 0.435"" header socket 0.100"" spacing",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Samtec // ESW-104-12-S-D",,,
"BA-00032","Custom // 1x6 0.225",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // XA-10086",,,
"BA-00034","Cut XA-10098 // 1x10 0.325",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00028","0 // 2 x 5 0.270",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BA-00031","Samtec Custom // SMT pin header socket 2 x 4",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Samtec // CLP-104-02-G-D",,,
"BA-00038","Cut XA-10101 // 2x3 2mm pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc.",,,
"BA-00039","Cut XA-10101 // 2x10 2mm smt pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0",,,
"BA-00035","Cut XA-00066 // 2x5 2mm pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"BA-00036","Cut XB-00001 // 1x1 single row 10 u gold",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0 // 0",,,
"BA-00042","Cut XA-00067 // Right angle surface mount pin header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Samtec // TSM-136-01-L-SH",,,
"BA-00043","Cut XA-10101 // 2x3 2mm SMT header",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc.",,,
"BA-00040","Custom // 2x10 2 mm socket",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Hirose Electric // A3C-20DA-2D",,,
"BA-00041","Cut XA-10101 // 2X5 2mm smt header","ROHS","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock",,,
"BC-00060.10A","TCS100 blank PCB",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Astroid/BCP Tech // 0",,,
"BC-00062.20A","TCI500 blank PCB",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Astroid/BCP Tech // TCI500",,,
"BC-00085.10A","TCR1000 blank PCB","Check with Steve Willis before next order...KF 07/02/12 (add fiducials)","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Astroid Tech, Inc. // TCR1000",,,
"BC-00086.10A","TCC500-P blank PCB",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Advanced Circuits // 784542",,,
"BC-00057.11A","TCA100 blank PCB",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Astroid/BCP Tech // TCA-100 PC",,,
"BF-00032","TCS100 Front // TCS100 front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00031","TCI500 Rear // TCI500 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-6",,,
"BF-00030","TCI500 Front // TCI500 Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-6",,,
"BF-00029","TCC500 Rear // TCC500 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00028","TCC500 Front // TCC500 Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00027","TCA100 Rear // TCA100 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00026","TCA100 Front // TCA100 Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00025","Enclosure // 5 inch 1 RU rack mountable enclosure",,"ea",,"Inventory","true","A","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // CQ1P50-",,,
"BF-00040","Enclosure // Modified 6 inch Q1-P60 aluminum enclosure for P",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 19313-8",,,
"BF-00039","NTP100-GPS Rear // NTP100-GPS Rear panel Rev. 5",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00038","NTP100-GPS front // NTP100-GPS front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00037","PSU 45 Rear // PSU 45 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00036","PSU 45 front // PSU 45 Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-8",,,
"BF-00035","TCO100 Rear // TCO100 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00034","TCO100 Front // TCO100 front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00033","TCS100 Rear // TCS100 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00011","TCD-100 Rear // TCD-100 Rear Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00016","TCC-100P Front // TCC-100P Front Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // custom",,,
"BF-00008","TCI-232 Front // TCI-232 Front Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00009","TCI-232 Rear // TCI-232 Rear Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00004","Rack kit // Rackmount kit Black",,"ea",,"Inventory","true","A","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // K1PCQ1-",,,
"BF-00005","Blank panel // Blank panel for rack kit (BF-00004)",,"ea",,"Inventory","true","A","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-0",,,
"BF-00023","GPS200A Front // GPS200A Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-7",,,
"BF-00024","GPS200A Rear // GPS200A Rear Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments",,,
"BF-00021","TCD-100A Rear // TCD-100A Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00022","Enclosure // Q1-P60 aluminum enclosure, 6""",,"ea",,"Inventory","true","A","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // CQ1P60-",,,
"BF-00019","TCD200 Rear // TCD200 Rear panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00020","TCD-100A Front // TCD-100A Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00017","TCC-100P Rear // TCC-100P Rear Panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"BF-00018","TCD200 Front // TCD200 Front panel",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // Custom",,,
"CC-00021","Capacitor // 10uF Tantalum Chip 16V EIA B",,"ea",,"Inventory","true","A","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet // T491B106M016AT","AVX sub // TAJB106K016RNJ",,
"CC-00024","Capacitor // .01 uF 1206 Chip  RoHS 50V",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet  // C1206C103K5RACTU",,,
"CC-00023","Capacitor // .0033 uF 50V 1206 Chip",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECJ-2VB1H332K",,,
"CC-00001","Capacitor // .1 uF 1206  Chip +/-10%  50V X7R  RoHS",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false"," KEMET // C1206C104K5RAC",,,
"CB-03224","Capacitor // 0.22 uF 630 WVDC Stacked Metal Film",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECQ-E6224KF",,,
"CC-00010","Capacitor // .01 uF 0805 Chip    X7R 50V 10%  RoHS","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet // C0805C103K5RACTU",,,
"CC-00008","Capacitor // 100 pF 1206Chip    COG 50V 5%",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 1206CG101J9B2",,,
"CC-00030","Capacitor // .22 uF 25V 1206 Chip",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECJ-3VB1E224K",,,
"CC-00029","Capacitor // 33 pF 1206 Chip 50V","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet // C1206C330J5GACTU",,,
"CC-00033","Capacitor // 270pF 1206 50V Ceramic Chip",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 12062R271K9B2",,,
"CC-00032","Capacitor // 27pF 1206 50V Ceramic Chip",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 1206CG270J9B2",,,
"CC-00026","Capacitor // 220 pF 1206 Chip X7R 50V 10%  RoHS",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // CC1206KRX7R9BB221",,,
"CC-00025","Capacitor // 22 pF 1206 Chip NPO 50V 5%",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // CC1206JRNPO9BN220",,,"PBFree"
"CC-00028","Capacitor // 100 pF 1206 Chip 50V",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 1206CG101J9B2",,,
"CC-00027","Capacitor // 1 uF Tantalum Chip 16V EIA A",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet // T491A105M016AT",,,
"BF-00055","Cover Plate // AC Cover plate with DC punch",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","CR Metal // NTDAC Panal w/ DC",,,
"CA-00006","Capacitor // Capacitor, Ceramic, Radial, .10uF, 20% Toleranc",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Sprague // 1C20Z5U104M050B","R",,
"CA-00013","Capacitor // .01 uF Temp Stable 50V","Newark part # ROHS Compliant.","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Vishay // 1C20X7R103K050B","R",,
"CA-00021","Capacitor // .22 uF 50V Ceramic",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Sprague // 1C20Z5U224M050B",,,
"BF-00041","NTP100-TC Front // NTP100-TC front panel",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-9",,,
"BF-00042","NTP100-TC / NTP100-TCG Rear // NTP100-TC/TCG  rear panel",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Lansing Instruments // 18988-9",,,
"BF-00053","RC100 // RC100 hardware/parts (Includes cassings and buttons",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Masterclock, Inc. // 0",,,
"BF-00054","Cover Plate // AC cover plate without DC punch",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","CR Metal // NTDAC Panel",,,
"CA-04103","Capacitor // 0.01uF 200V ceramic disc radial","ROHS
","ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Kemet // C322C103K2R5TA","Kemet // C322C103K2R5CA",,
"CB-00016","Capacitor // .22 uF 50V Stacked Metal Film",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECQ-V1H224JL3",,,
"CB-02001","OBSOLETE - Capacitor // .001uF 5% 50V Polyester",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECQ-B1H102JF",,,
"CB-03103","Capacitor // .01 uF 630 WVDC Stacked Metal Film",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECQ-E6103KF",,,
"CA-01005","Capacitor // 22 pf 50V 5% Ceramic Disc",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","BC Comp // D220J20C0GH63L6R","R",,
"CA-01007","Capacitor // 33 pF 100V 5% GP Ceramic Disc",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","BC Components // D330J20C0GH63","R",,
"CA-01017","Capacitor // CAP 220PF 100V +/-5% CERAMIC DISC",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","BC Comp // D221J39C0GH63L6R","Vishay // K221J15C0GH5TH5",,
"CA-03102","Capacitor // 0.001 2KV Ceramic disc capacitor","ROHS
","ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECK-D3D102KBP",,,
"CM-00141","Capacitor // 100uF, 63V Aluminum Electrolytic",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECA-1JM101",,,
"CM-00142","Capacitor // 100uF, 35V BiPolar",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ECE-A1VN101U",,,
"CM-00115","Capacitor // 100uF, 16V Aluminum Electrolytic","ECE-AxxU discontinued by manufacturer","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","0 // 0",,,
